date,nav
2023-05-25,131.16350
2023-05-24,130.98640
2023-05-23,130.87000
2023-05-22,131.12640
2023-05-19,130.23830
2023-05-18,130.64470
2023-05-17,130.56820
2023-05-16,130.81270
2023-05-15,130.52590
2023-05-12,130.14330
2023-05-11,130.28510
2023-05-10,129.45460
2023-05-09,128.82740
2023-05-08,128.98770
2023-05-05,127.73710
2023-05-04,128.18460
2023-05-03,127.49300
2023-05-02,127.35450
2023-04-28,127.17120
2023-04-27,126.33800
2023-04-26,125.86180
2023-04-25,125.39490
2023-04-24,125.37200
2023-04-21,125.22840
2023-04-20,125.37920
2023-04-19,124.62460
2023-04-18,124.32440
2023-04-17,124.27280
2023-04-13,123.99110
2023-04-12,123.68080
2023-04-11,123.22150
2023-04-10,122.94160
2023-04-06,122.78110
2023-04-05,122.62120
2023-04-03,122.12710
2023-03-31,121.71440
2023-03-29,120.03710
2023-03-28,118.30580
2023-03-27,119.38300
2023-03-24,120.27450
2023-03-23,121.70650
2023-03-22,121.41560
2023-03-21,120.99530
2023-03-20,120.33440
2023-03-17,121.44600
2023-03-16,120.94170
2023-03-15,121.86050
2023-03-14,121.75290
2023-03-13,122.77710
2023-03-10,124.21100
2023-03-09,124.55020
2023-03-08,124.74690
2023-03-06,124.83390
2023-03-03,123.94810
2023-03-02,123.39930
2023-03-01,123.66500
2023-02-28,122.87010
2023-02-27,122.05520
2023-02-24,123.17770
2023-02-23,123.05130
2023-02-22,123.39200
2023-02-21,124.51720
2023-02-20,124.98140
2023-02-17,125.11190
2023-02-16,124.97140
2023-02-15,124.45060
2023-02-14,124.09160
2023-02-13,124.40560
2023-02-10,125.17020
2023-02-09,124.73790
2023-02-08,125.11170
2023-02-07,124.41820
2023-02-06,123.99210
2023-02-03,124.29070
2023-02-02,124.00830
2023-02-01,123.47840
2023-01-31,124.31380
2023-01-30,122.36330
2023-01-27,122.69620
2023-01-25,123.75220
2023-01-24,124.13280
2023-01-23,124.42500
2023-01-20,124.80500
2023-01-19,125.54330
2023-01-18,125.71860
2023-01-17,125.80740
2023-01-16,125.98320
2023-01-13,126.05880
2023-01-12,126.19640
2023-01-11,125.90800
2023-01-10,125.80040
2023-01-09,126.44620
2023-01-06,125.71850
2023-01-05,126.73270
2023-01-04,126.72660
2023-01-03,127.70460
2023-01-02,127.84040
2022-12-30,127.33480
2022-12-29,127.02110
2022-12-28,126.64490
2022-12-27,126.32000
2022-12-26,125.30490
2022-12-23,122.57510
2022-12-22,125.96630
2022-12-21,128.15640
2022-12-20,130.28140
2022-12-19,129.92220
2022-12-16,129.88910
2022-12-15,130.95910
2022-12-14,131.99510
2022-12-13,131.07840
2022-12-12,130.62560
2022-12-09,130.59030
2022-12-08,131.32880
2022-12-07,130.61840
2022-12-06,130.92860
2022-12-05,131.04080
2022-12-02,130.68550
2022-12-01,130.27580
2022-11-30,129.50970
2022-11-29,128.54400
2022-11-28,129.01660
2022-11-25,128.55620
2022-11-24,128.25670
2022-11-23,127.74930
2022-11-22,127.42690
2022-11-21,127.65350
2022-11-18,127.40220
2022-11-17,128.07440
2022-11-16,128.11350
2022-11-15,127.40280
2022-11-14,127.49320
2022-11-11,127.74700
2022-11-10,127.72200
2022-11-09,128.44300
2022-11-07,128.99030
2022-11-04,128.61500
2022-11-03,128.43450
2022-11-02,128.45680
2022-11-01,127.86030
2022-10-31,127.64110
2022-10-28,127.84950
2022-10-27,128.57420
2022-10-25,128.14430
2022-10-21,127.68500
2022-10-20,128.71590
2022-10-19,128.66490
2022-10-18,128.08460
2022-10-17,127.49360
2022-10-14,127.33710
2022-10-13,127.08320
2022-10-12,127.81170
2022-10-11,127.55030
2022-10-10,128.28790
2022-10-07,129.38890
2022-10-06,128.88440
2022-10-04,128.24360
2022-10-03,127.13510
2022-09-30,126.73840
2022-09-29,125.20230
2022-09-28,124.43190
2022-09-27,124.64060
2022-09-26,123.84370
2022-09-23,126.96710
2022-09-22,128.60600
2022-09-21,128.62300
2022-09-20,128.89830
2022-09-19,127.81660
2022-09-16,128.00290
2022-09-15,130.84770
2022-09-14,131.51050
2022-09-13,130.99840
2022-09-12,131.27110
2022-09-09,130.16620
2022-09-08,129.83880
2022-09-07,128.99030
2022-09-06,127.81200
2022-09-05,126.98830
2022-09-02,126.10910
2022-09-01,124.82650
2022-08-30,124.71270
2022-08-29,123.24180
2022-08-26,123.65620
2022-08-25,123.25720
2022-08-24,122.91310
2022-08-23,122.13780
2022-08-22,121.15940
2022-08-19,121.89630
2022-08-18,123.10310
2022-08-17,122.70030
2022-08-16,122.57980
2022-08-12,122.14650
2022-08-11,122.04360
2022-08-10,121.78950
2022-08-08,120.85290
2022-08-05,119.50010
2022-08-04,119.53510
2022-08-03,119.36710
2022-08-02,119.67090
2022-08-01,118.42850
2022-07-29,115.82620
2022-07-28,115.42120
2022-07-27,114.22380
2022-07-26,113.93630
2022-07-25,114.32510
2022-07-22,114.09000
2022-07-21,113.40940
2022-07-20,112.98680
2022-07-19,112.80460
2022-07-18,111.93220
2022-07-15,111.19870
2022-07-14,110.55230
2022-07-13,110.68760
2022-07-12,110.52170
2022-07-11,111.37350
2022-07-08,110.32050
2022-07-07,110.09590
2022-07-06,109.45310
2022-07-05,108.90190
2022-07-04,108.08600
2022-07-01,107.25110
2022-06-30,107.34470
2022-06-29,107.52980
2022-06-28,107.84570
2022-06-27,107.74300
2022-06-24,106.56300
2022-06-23,105.58260
2022-06-22,104.27180
2022-06-21,104.87010
2022-06-20,103.20490
2022-06-17,104.89110
2022-06-16,105.83600
2022-06-15,107.95690
2022-06-14,107.76550
2022-06-13,108.19730
2022-06-10,110.36110
2022-06-09,110.77300
2022-06-08,110.69600
2022-06-07,110.87410
2022-06-06,111.46800
2022-06-03,111.68540
2022-06-02,113.04470
2022-06-01,113.04690
2022-05-31,111.39850
2022-05-30,110.88540
2022-05-27,109.12390
2022-05-26,109.06410
2022-05-25,108.47360
2022-05-24,110.35920
2022-05-23,110.71940
2022-05-20,110.52060
2022-05-19,109.17370
2022-05-18,110.42420
2022-05-17,110.51260
2022-05-16,108.38100
2022-05-13,107.04810
2022-05-12,106.82650
2022-05-11,108.19240
2022-05-10,109.62780
2022-05-09,111.10720
2022-05-06,111.91700
2022-05-05,113.39280
2022-05-04,113.54790
2022-05-02,115.66750
2022-04-29,116.43710
2022-04-28,117.26540
2022-04-27,116.32390
2022-04-26,116.53810
2022-04-25,115.73640
2022-04-22,116.98770
2022-04-21,117.06810
2022-04-20,116.07930
2022-04-19,116.06710
2022-04-18,117.00860
2022-04-13,117.55220
2022-04-12,117.62720
2022-04-11,118.74340
2022-04-08,118.15900
2022-04-07,117.38080
2022-04-06,117.96150
2022-04-05,117.67290
2022-04-04,116.18190
2022-04-01,114.86550
2022-03-31,113.38810
2022-03-30,113.39380
2022-03-29,112.83300
2022-03-28,111.37730
2022-03-25,111.84140
2022-03-24,112.12900
2022-03-23,112.05940
2022-03-22,111.81360
2022-03-21,111.80340
2022-03-17,112.12780
2022-03-16,111.49960
2022-03-15,110.79150
2022-03-14,111.37760
2022-03-11,110.39590
2022-03-10,109.83990
2022-03-09,108.75360
2022-03-08,107.10740
2022-03-07,106.65620
2022-03-04,108.44320
2022-03-03,109.95230
2022-03-02,109.78980
2022-02-28,109.87350
2022-02-25,109.14470
2022-02-24,105.59190
2022-02-23,109.88920
2022-02-22,109.24150
2022-02-21,110.55550
2022-02-18,112.61630
2022-02-17,113.00940
2022-02-16,113.47020
2022-02-15,112.28590
2022-02-14,111.16490
2022-02-11,114.58050
2022-02-10,116.36100
2022-02-09,116.66280
2022-02-08,116.98970
2022-02-07,118.12130
2022-02-04,118.17790
2022-02-03,117.93840
2022-02-02,118.29250
2022-02-01,116.86150
2022-01-31,115.13830
2022-01-28,113.75420
2022-01-27,113.46440
2022-01-25,114.92650
2022-01-24,113.83880
2022-01-21,118.88710
2022-01-20,120.13110
2022-01-19,120.16820
2022-01-18,120.37380
2022-01-17,121.88900
2022-01-14,121.51440
2022-01-13,120.61450
2022-01-12,120.50300
2022-01-11,119.21220
2022-01-10,119.25900
2022-01-07,118.05780
2022-01-06,118.07800
2022-01-05,117.84490
2022-01-04,117.99370
2022-01-03,117.82950
2021-12-31,116.51350
2021-12-30,115.03920
2021-12-29,115.10700
2021-12-28,114.18700
2021-12-27,113.10130
2021-12-24,113.00340
2021-12-23,114.06030
2021-12-22,113.50080
2021-12-21,112.13470
2021-12-20,111.42910
2021-12-17,114.41820
2021-12-16,115.56210
2021-12-15,116.73340
2021-12-14,116.56610
2021-12-13,116.67310
2021-12-10,117.02950
2021-12-09,116.41890
2021-12-08,115.99550
2021-12-07,115.56930
2021-12-06,114.23750
2021-12-03,115.49890
2021-12-02,115.18030
2021-12-01,114.52250
2021-11-30,114.60610
2021-11-29,112.04060
2021-11-26,113.75810
2021-11-25,117.33650
2021-11-24,116.93820
2021-11-23,115.76250
2021-11-22,114.56340
2021-11-18,116.99580
2021-11-17,118.15130
2021-11-16,118.62130
2021-11-15,119.23900
2021-11-12,119.29120
2021-11-11,118.42350
2021-11-10,117.90590
2021-11-09,117.90770
2021-11-08,117.30550
2021-11-03,115.52220
2021-11-02,115.51780
2021-11-01,114.25790
2021-10-29,113.67150
2021-10-28,113.47500
2021-10-27,114.11780
2021-10-26,113.51630
2021-10-25,111.99620
2021-10-22,113.43480
2021-10-21,113.88610
2021-10-20,113.49120
2021-10-19,116.25450
2021-10-18,117.52220
2021-10-14,116.69190
2021-10-13,116.44360
2021-10-12,115.22740
2021-10-11,115.13360
2021-10-08,114.39720
2021-10-07,113.95120
2021-10-06,112.53830
2021-10-05,112.87150
2021-10-04,112.83350
2021-10-01,110.93850
2021-09-30,110.16720
2021-09-29,109.48820
2021-09-28,109.44540
2021-09-27,109.31300
2021-09-24,109.54360
2021-09-23,110.20110
2021-09-22,109.01440
2021-09-21,107.98110
2021-09-20,107.53320
2021-09-17,109.08420
2021-09-16,110.18800
2021-09-15,110.32950
