date,nav
2020-12-31,160.80710
2020-12-30,160.78190
2020-12-29,160.71330
2020-12-28,160.66760
2020-12-24,160.51600
2020-12-23,160.46580
2020-12-22,160.40300
2020-12-21,160.39230
2020-12-18,160.43860
2020-12-17,160.40150
2020-12-16,160.38320
2020-12-15,160.38650
2020-12-14,160.33160
2020-12-11,160.29220
2020-12-10,160.34400
2020-12-09,160.31470
2020-12-08,160.35140
2020-12-07,160.35020
2020-12-04,160.31030
2020-12-03,160.12810
2020-12-02,160.12040
2020-12-01,160.25190
2020-11-27,160.27780
2020-11-26,160.27080
2020-11-25,160.10390
2020-11-24,159.98300
2020-11-23,159.93040
2020-11-20,159.85270
2020-11-19,159.76360
2020-11-18,159.58980
2020-11-17,159.53330
2020-11-13,159.41460
2020-11-12,159.36240
2020-11-11,159.25310
2020-11-10,159.22900
2020-11-09,159.25680
2020-11-06,159.24680
2020-11-05,159.13550
2020-11-04,158.93740
2020-11-03,158.93660
2020-11-02,158.92950
2020-10-29,158.83670
2020-10-28,158.85700
2020-10-27,158.87130
2020-10-26,158.89750
2020-10-23,158.69360
2020-10-22,158.57050
2020-10-21,158.59830
2020-10-20,158.58960
2020-10-19,158.46010
2020-10-16,158.33270
2020-10-15,158.33810
2020-10-14,158.19820
2020-10-13,158.07620
2020-10-12,157.88200
2020-10-09,157.74980
2020-10-08,157.08600
2020-10-07,156.94590
2020-10-06,156.83940
2020-10-05,156.76300
2020-10-01,156.63880
2020-09-30,156.44830
2020-09-29,156.31870
2020-09-28,156.35110
2020-09-25,156.32930
2020-09-24,156.37000
2020-09-23,156.40260
2020-09-22,156.34590
2020-09-21,156.29950
2020-09-18,156.20390
2020-09-17,156.16490
2020-09-16,156.11460
2020-09-15,156.00040
2020-09-14,156.12840
2020-09-11,156.11520
2020-09-10,156.15130
2020-09-09,156.21230
2020-09-08,156.19160
2020-09-07,156.55350
2020-09-04,156.77400
2020-09-03,156.74170
2020-09-02,156.51630
2020-09-01,156.46210
2020-08-31,155.79720
2020-08-28,155.15420
2020-08-27,155.29300
2020-08-26,155.39890
2020-08-25,155.48410
2020-08-24,155.33930
2020-08-21,155.64260
2020-08-20,156.11830
2020-08-19,156.04080
2020-08-18,156.08480
2020-08-17,156.11780
2020-08-14,156.11090
2020-08-13,156.22040
2020-08-12,156.10230
2020-08-11,156.17030
2020-08-10,156.15790
2020-08-07,156.19630
2020-08-06,156.27300
2020-08-05,156.45150
2020-08-04,156.41510
2020-08-03,156.35690
2020-07-31,156.29080
2020-07-30,156.13850
2020-07-29,156.06980
2020-07-28,156.02340
2020-07-27,156.14190
2020-07-24,156.23630
2020-07-23,156.22610
2020-07-22,156.14620
2020-07-21,156.21800
2020-07-20,156.31200
2020-07-17,156.22610
2020-07-16,156.16830
2020-07-15,156.13320
2020-07-14,155.93690
2020-07-13,156.03070
2020-07-10,155.92900
2020-07-09,155.61120
2020-07-08,155.49590
2020-07-07,155.22080
2020-07-06,154.97990
2020-07-03,154.76280
2020-07-02,154.63810
2020-07-01,154.47070
2020-06-30,154.34070
2020-06-29,154.19540
2020-06-26,154.03840
2020-06-25,153.86580
2020-06-24,153.68710
2020-06-23,153.66610
2020-06-22,153.43800
2020-06-19,153.27920
2020-06-18,152.99420
2020-06-17,152.68730
2020-06-16,152.46300
2020-06-15,152.29220
2020-06-12,152.12020
2020-06-11,152.07970
2020-06-10,151.92850
2020-06-09,151.83230
2020-06-08,151.75450
2020-06-05,151.79470
2020-06-04,151.71440
2020-06-03,151.72910
2020-06-02,151.58870
2020-06-01,151.70270
2020-05-29,151.84580
2020-05-28,151.84990
2020-05-27,151.88310
2020-05-26,151.91230
2020-05-22,151.83500
2020-05-21,151.15680
2020-05-20,151.03470
2020-05-19,150.89980
2020-05-18,150.73750
2020-05-15,150.54830
2020-05-14,150.54970
2020-05-13,150.16330
2020-05-12,149.96870
2020-05-11,149.66990
2020-05-08,150.13260
2020-05-06,149.85490
2020-05-05,149.42290
2020-05-04,149.08550
2020-04-30,148.65560
2020-04-29,148.54900
2020-04-28,148.51480
2020-04-27,148.69220
2020-04-24,148.66470
2020-04-23,149.55270
2020-04-22,149.07930
2020-04-21,149.02120
2020-04-20,148.72010
2020-04-17,147.94700
2020-04-16,147.12390
2020-04-15,146.86330
2020-04-13,146.57850
2020-04-09,146.41960
2020-04-08,146.41120
2020-04-07,147.17690
2020-04-03,147.88150
2020-03-31,148.17090
2020-03-30,147.69880
2020-03-27,147.85100
2020-03-26,144.17960
2020-03-24,143.83040
2020-03-23,143.71940
2020-03-20,144.62720
2020-03-19,143.97650
2020-03-18,145.17790
2020-03-17,145.77960
2020-03-16,146.38570
2020-03-13,146.42480
2020-03-12,147.13020
2020-03-11,147.92990
2020-03-09,148.19110
2020-03-06,148.22000
2020-03-05,148.03900
2020-03-04,148.06480
2020-03-03,147.64570
2020-03-02,147.61980
2020-02-28,147.54200
2020-02-27,147.67830
2020-02-26,147.76810
2020-02-25,157.04230
2020-02-24,157.11050
2020-02-20,156.93530
2020-02-18,156.94440
2020-02-17,157.01240
2020-02-14,156.82800
2020-02-13,156.72330
2020-02-12,156.55160
2020-02-11,156.55810
2020-02-10,156.51380
2020-02-07,156.36270
2020-02-06,155.91820
2020-02-05,155.37680
2020-02-04,155.35870
2020-02-03,155.24320
2020-01-31,154.93920
2020-01-30,154.91460
2020-01-29,154.89040
2020-01-28,154.92020
2020-01-27,154.87030
2020-01-24,154.74900
2020-01-23,154.67140
2020-01-22,154.59030
2020-01-21,154.47760
2020-01-20,154.42280
2020-01-17,154.32490
2020-01-16,154.27130
2020-01-15,154.18890
2020-01-14,154.11510
2020-01-13,154.23620
2020-01-10,154.16720
2020-01-09,154.22020
2020-01-08,154.12700
2020-01-07,154.07510
2020-01-06,154.00360
2020-01-03,154.03230
2020-01-02,153.87420
2020-01-01,153.81930
2019-12-31,153.70540
2019-12-30,153.70100
2019-12-27,153.63460
2019-12-26,153.55760
2019-12-24,153.56260
2019-12-23,153.55370
2019-12-20,153.45720
2019-12-19,153.15260
2019-12-18,153.13370
2019-12-17,153.03460
2019-12-16,152.98140
2019-12-13,152.85760
2019-12-12,152.96820
2019-12-11,152.98320
2019-12-10,153.07380
2019-12-09,153.11830
2019-12-06,153.14050
2019-12-05,153.24830
2019-12-04,153.74050
2019-12-03,153.62590
2019-12-02,153.60460
2019-11-29,153.53810
2019-11-28,153.49340
2019-11-27,153.39030
2019-11-26,153.34850
2019-11-25,153.29600
2019-11-22,153.14360
2019-11-21,153.09270
2019-11-20,153.07080
2019-11-19,152.98530
2019-11-18,152.93160
2019-11-15,152.79790
2019-11-14,152.69570
2019-11-13,152.55810
2019-11-11,152.42140
2019-11-08,152.39850
2019-11-07,152.49110
2019-11-06,152.46070
2019-11-05,152.46920
2019-11-04,152.49010
2019-11-01,152.42850
2019-10-31,152.33240
2019-10-30,152.10720
2019-10-29,151.96500
2019-10-25,151.84330
2019-10-24,151.78960
2019-10-23,151.69740
2019-10-22,151.56320
2019-10-18,151.40290
2019-10-17,151.26600
2019-10-16,151.22890
2019-10-15,151.12940
2019-10-14,151.06760
2019-10-11,150.93800
2019-10-10,150.89650
2019-10-09,150.86100
2019-10-07,150.80640
2019-10-04,150.72870
2019-10-03,150.79360
2019-10-01,150.58120
2019-09-30,150.45390
2019-09-27,150.22310
2019-09-26,150.20390
2019-09-25,150.17310
2019-09-24,150.15030
2019-09-23,150.17780
2019-09-20,150.09930
2019-09-19,150.68280
2019-09-18,150.61910
2019-09-17,150.36880
2019-09-16,150.44760
2019-09-13,150.49370
2019-09-12,150.38280
2019-09-11,150.47970
2019-09-09,150.57780
2019-09-06,150.34140
2019-09-05,150.40760
2019-09-04,150.49060
2019-09-03,150.40880
2019-08-30,150.10760
2019-08-29,150.06250
2019-08-28,150.19140
2019-08-27,150.24960
2019-08-26,150.24180
2019-08-23,149.93470
2019-08-22,149.84040
2019-08-21,149.67650
2019-08-20,149.48640
2019-08-19,149.37300
2019-08-16,149.33110
2019-08-14,149.08090
2019-08-13,149.45110
2019-08-09,149.42480
2019-08-08,149.68430
2019-08-07,149.55770
2019-08-06,149.41470
2019-08-05,149.21550
2019-08-02,149.37240
2019-08-01,149.03670
2019-07-31,149.05120
2019-07-30,148.89200
2019-07-29,148.74870
2019-07-26,148.37040
2019-07-25,148.34130
2019-07-24,148.68580
2019-07-23,148.60970
2019-07-22,148.71740
2019-07-19,148.85420
2019-07-18,148.81090
2019-07-17,148.87780
2019-07-16,148.91020
2019-07-15,148.56780
2019-07-12,148.29440
2019-07-11,148.21660
2019-07-10,148.00340
2019-07-09,147.82280
2019-07-08,147.82770
2019-07-05,147.29720
2019-07-04,146.91340
2019-07-03,146.67800
2019-07-02,146.48170
2019-07-01,146.39030
2019-06-28,146.37970
2019-06-27,146.30610
2019-06-26,146.21510
2019-06-25,146.36630
2019-06-24,146.47710
2019-06-21,146.47450
2019-06-20,146.67960
2019-06-19,146.50250
2019-06-18,146.46540
2019-06-17,146.12230
2019-06-14,146.08700
2019-06-13,145.85170
2019-06-12,145.77500
